"district","county","year","sex","grade_level","number_overweight","percent_overweight","number_obese","percent_obese","number_overweight_or_obese","percent_overweight_or_obese","number_healthy_weight","percent_healthy_weight","num_asian","num_black","num_hisp","num_am_ind","num_white","num_female","num_male","num_lep","num_multi","num_swd","num_ecdis","num_free_lunch","num_reduced_lunch"
580505,"SUFFOLK",2013,"FEMALE","MIDDLE/HIGH",26,15.9,21,12.8,47,28.7,117,0.713,48,32,122,10,2177,1176,1236,10,23,367,232,165,40
580505,"SUFFOLK",2017,"FEMALE","MIDDLE/HIGH",26,15.9,21,12.8,47,28.7,117,0.713,55,25,149,7,1886,1048,1111,13,37,358,295,236,28
580505,"SUFFOLK",2016,"FEMALE","MIDDLE/HIGH",26,15.9,21,12.8,47,28.7,117,0.713,47,24,144,9,1946,1084,1124,10,38,380,271,179,19
580505,"SUFFOLK",2012,"FEMALE","MIDDLE/HIGH",26,15.9,21,12.8,47,28.7,117,0.713,47,30,125,10,2209,1205,1233,14,17,342,197,148,45
580505,"SUFFOLK",2014,"FEMALE","MIDDLE/HIGH",26,15.9,21,12.8,47,28.7,117,0.713,48,25,129,10,2121,1156,1201,12,24,386,259,210,30
580505,"SUFFOLK",2015,"MALE","MIDDLE/HIGH",22,12.9,27,15.8,49,28.7,114,0.667,48,23,149,10,2024,1111,1172,7,29,399,270,214,26
580505,"SUFFOLK",2013,"MALE","MIDDLE/HIGH",22,12.9,27,15.8,49,28.7,114,0.667,48,32,122,10,2177,1176,1236,10,23,367,232,165,40
580505,"SUFFOLK",2017,"MALE","MIDDLE/HIGH",22,12.9,27,15.8,49,28.7,114,0.667,55,25,149,7,1886,1048,1111,13,37,358,295,236,28
580505,"SUFFOLK",2016,"MALE","MIDDLE/HIGH",22,12.9,27,15.8,49,28.7,114,0.667,47,24,144,9,1946,1084,1124,10,38,380,271,179,19
580505,"SUFFOLK",2012,"MALE","MIDDLE/HIGH",22,12.9,27,15.8,49,28.7,114,0.667,47,30,125,10,2209,1205,1233,14,17,342,197,148,45
580505,"SUFFOLK",2014,"MALE","MIDDLE/HIGH",22,12.9,27,15.8,49,28.7,114,0.667,48,25,129,10,2121,1156,1201,12,24,386,259,210,30
580507,"SUFFOLK",2015,"FEMALE","ELEMENTARY",93,15.4,97,16.1,190,31.5,380,0.629,334,116,673,9,4850,2910,3121,104,49,993,1470,1125,221
580507,"SUFFOLK",2012,"FEMALE","ELEMENTARY",93,15.4,97,16.1,190,31.5,380,0.629,291,100,518,8,5439,3032,3342,74,18,1006,1216,930,365
580507,"SUFFOLK",2013,"FEMALE","ELEMENTARY",93,15.4,97,16.1,190,31.5,380,0.629,302,92,572,10,5237,3006,3245,73,38,935,1274,903,314
580507,"SUFFOLK",2016,"FEMALE","ELEMENTARY",93,15.4,97,16.1,190,31.5,380,0.629,341,113,701,6,4677,2867,3025,117,54,969,1358,1048,207
580507,"SUFFOLK",2014,"FEMALE","ELEMENTARY",93,15.4,97,16.1,190,31.5,380,0.629,309,103,637,9,5055,2970,3187,93,44,957,1313,771,149
580507,"SUFFOLK",2017,"FEMALE","ELEMENTARY",93,15.4,97,16.1,190,31.5,380,0.629,375,126,809,4,4532,2913,3004,136,71,1011,1401,1055,220
580507,"SUFFOLK",2015,"MALE","ELEMENTARY",103,16.1,118,18.5,221,34.6,385,0.603,334,116,673,9,4850,2910,3121,104,49,993,1470,1125,221
580507,"SUFFOLK",2012,"MALE","ELEMENTARY",103,16.1,118,18.5,221,34.6,385,0.603,291,100,518,8,5439,3032,3342,74,18,1006,1216,930,365
580507,"SUFFOLK",2013,"MALE","ELEMENTARY",103,16.1,118,18.5,221,34.6,385,0.603,302,92,572,10,5237,3006,3245,73,38,935,1274,903,314
580507,"SUFFOLK",2016,"MALE","ELEMENTARY",103,16.1,118,18.5,221,34.6,385,0.603,341,113,701,6,4677,2867,3025,117,54,969,1358,1048,207
580507,"SUFFOLK",2014,"MALE","ELEMENTARY",103,16.1,118,18.5,221,34.6,385,0.603,309,103,637,9,5055,2970,3187,93,44,957,1313,771,149
580507,"SUFFOLK",2017,"MALE","ELEMENTARY",103,16.1,118,18.5,221,34.6,385,0.603,375,126,809,4,4532,2913,3004,136,71,1011,1401,1055,220
580507,"SUFFOLK",2015,"FEMALE","MIDDLE/HIGH",89,20.1,80,18.1,169,38.2,248,0.561,334,116,673,9,4850,2910,3121,104,49,993,1470,1125,221
580507,"SUFFOLK",2012,"FEMALE","MIDDLE/HIGH",89,20.1,80,18.1,169,38.2,248,0.561,291,100,518,8,5439,3032,3342,74,18,1006,1216,930,365
580507,"SUFFOLK",2013,"FEMALE","MIDDLE/HIGH",89,20.1,80,18.1,169,38.2,248,0.561,302,92,572,10,5237,3006,3245,73,38,935,1274,903,314
580507,"SUFFOLK",2016,"FEMALE","MIDDLE/HIGH",89,20.1,80,18.1,169,38.2,248,0.561,341,113,701,6,4677,2867,3025,117,54,969,1358,1048,207
580507,"SUFFOLK",2014,"FEMALE","MIDDLE/HIGH",89,20.1,80,18.1,169,38.2,248,0.561,309,103,637,9,5055,2970,3187,93,44,957,1313,771,149
580507,"SUFFOLK",2017,"FEMALE","MIDDLE/HIGH",89,20.1,80,18.1,169,38.2,248,0.561,375,126,809,4,4532,2913,3004,136,71,1011,1401,1055,220
580507,"SUFFOLK",2015,"MALE","MIDDLE/HIGH",101,19.9,92,18.1,193,38,291,0.573,334,116,673,9,4850,2910,3121,104,49,993,1470,1125,221
580507,"SUFFOLK",2012,"MALE","MIDDLE/HIGH",101,19.9,92,18.1,193,38,291,0.573,291,100,518,8,5439,3032,3342,74,18,1006,1216,930,365
580507,"SUFFOLK",2013,"MALE","MIDDLE/HIGH",101,19.9,92,18.1,193,38,291,0.573,302,92,572,10,5237,3006,3245,73,38,935,1274,903,314
580507,"SUFFOLK",2016,"MALE","MIDDLE/HIGH",101,19.9,92,18.1,193,38,291,0.573,341,113,701,6,4677,2867,3025,117,54,969,1358,1048,207
580507,"SUFFOLK",2014,"MALE","MIDDLE/HIGH",101,19.9,92,18.1,193,38,291,0.573,309,103,637,9,5055,2970,3187,93,44,957,1313,771,149
580507,"SUFFOLK",2017,"MALE","MIDDLE/HIGH",101,19.9,92,18.1,193,38,291,0.573,375,126,809,4,4532,2913,3004,136,71,1011,1401,1055,220
580512,"SUFFOLK",2016,"FEMALE","ELEMENTARY",377,18.6,681,33.6,1058,52.2,937,0.463,413,1891,15886,43,733,9218,9834,6164,86,2486,16836,13714,1454
580512,"SUFFOLK",2014,"FEMALE","ELEMENTARY",377,18.6,681,33.6,1058,52.2,937,0.463,401,2071,14688,45,877,8764,9378,5412,60,2294,15711,12760,1696
580512,"SUFFOLK",2015,"FEMALE","ELEMENTARY",377,18.6,681,33.6,1058,52.2,937,0.463,397,1949,15223,41,803,8964,9524,5604,75,2357,16185,13359,1631
580512,"SUFFOLK",2017,"FEMALE","ELEMENTARY",377,18.6,681,33.6,1058,52.2,937,0.463,435,1842,16691,54,685,9630,10166,6295,89,2627,17337,14011,1344
580512,"SUFFOLK",2012,"FEMALE","ELEMENTARY",377,18.6,681,33.6,1058,52.2,937,0.463,365,2259,13339,41,1104,8253,8889,4905,34,2250,12923,11167,1703
580512,"SUFFOLK",2013,"FEMALE","ELEMENTARY",377,18.6,681,33.6,1058,52.2,937,0.463,385,2191,13894,47,990,8428,9126,5191,47,2283,14950,11377,1730
580512,"SUFFOLK",2016,"MALE","ELEMENTARY",434,19.9,857,39.2,1291,59.1,864,0.395,413,1891,15886,43,733,9218,9834,6164,86,2486,16836,13714,1454
580512,"SUFFOLK",2014,"MALE","ELEMENTARY",434,19.9,857,39.2,1291,59.1,864,0.395,401,2071,14688,45,877,8764,9378,5412,60,2294,15711,12760,1696
580512,"SUFFOLK",2015,"MALE","ELEMENTARY",434,19.9,857,39.2,1291,59.1,864,0.395,397,1949,15223,41,803,8964,9524,5604,75,2357,16185,13359,1631
580512,"SUFFOLK",2017,"MALE","ELEMENTARY",434,19.9,857,39.2,1291,59.1,864,0.395,435,1842,16691,54,685,9630,10166,6295,89,2627,17337,14011,1344
580512,"SUFFOLK",2012,"MALE","ELEMENTARY",434,19.9,857,39.2,1291,59.1,864,0.395,365,2259,13339,41,1104,8253,8889,4905,34,2250,12923,11167,1703
580512,"SUFFOLK",2013,"MALE","ELEMENTARY",434,19.9,857,39.2,1291,59.1,864,0.395,385,2191,13894,47,990,8428,9126,5191,47,2283,14950,11377,1730
580512,"SUFFOLK",2016,"FEMALE","MIDDLE/HIGH",161,22.1,231,31.7,392,53.8,337,0.462,413,1891,15886,43,733,9218,9834,6164,86,2486,16836,13714,1454
580512,"SUFFOLK",2014,"FEMALE","MIDDLE/HIGH",161,22.1,231,31.7,392,53.8,337,0.462,401,2071,14688,45,877,8764,9378,5412,60,2294,15711,12760,1696
580512,"SUFFOLK",2015,"FEMALE","MIDDLE/HIGH",161,22.1,231,31.7,392,53.8,337,0.462,397,1949,15223,41,803,8964,9524,5604,75,2357,16185,13359,1631
580512,"SUFFOLK",2017,"FEMALE","MIDDLE/HIGH",161,22.1,231,31.7,392,53.8,337,0.462,435,1842,16691,54,685,9630,10166,6295,89,2627,17337,14011,1344
580512,"SUFFOLK",2012,"FEMALE","MIDDLE/HIGH",161,22.1,231,31.7,392,53.8,337,0.462,365,2259,13339,41,1104,8253,8889,4905,34,2250,12923,11167,1703
580512,"SUFFOLK",2013,"FEMALE","MIDDLE/HIGH",161,22.1,231,31.7,392,53.8,337,0.462,385,2191,13894,47,990,8428,9126,5191,47,2283,14950,11377,1730
580512,"SUFFOLK",2016,"MALE","MIDDLE/HIGH",172,20.5,288,34.4,460,54.9,367,0.438,413,1891,15886,43,733,9218,9834,6164,86,2486,16836,13714,1454
580512,"SUFFOLK",2014,"MALE","MIDDLE/HIGH",172,20.5,288,34.4,460,54.9,367,0.438,401,2071,14688,45,877,8764,9378,5412,60,2294,15711,12760,1696
580512,"SUFFOLK",2015,"MALE","MIDDLE/HIGH",172,20.5,288,34.4,460,54.9,367,0.438,397,1949,15223,41,803,8964,9524,5604,75,2357,16185,13359,1631
580512,"SUFFOLK",2017,"MALE","MIDDLE/HIGH",172,20.5,288,34.4,460,54.9,367,0.438,435,1842,16691,54,685,9630,10166,6295,89,2627,17337,14011,1344
580512,"SUFFOLK",2012,"MALE","MIDDLE/HIGH",172,20.5,288,34.4,460,54.9,367,0.438,365,2259,13339,41,1104,8253,8889,4905,34,2250,12923,11167,1703
580512,"SUFFOLK",2013,"MALE","MIDDLE/HIGH",172,20.5,288,34.4,460,54.9,367,0.438,385,2191,13894,47,990,8428,9126,5191,47,2283,14950,11377,1730
580513,"SUFFOLK",2016,"FEMALE","ELEMENTARY",172,24.1,217,30.4,389,54.5,313,0.438,160,1295,5391,5,357,3451,3773,2178,16,869,5787,5132,618
580513,"SUFFOLK",2014,"FEMALE","ELEMENTARY",172,24.1,217,30.4,389,54.5,313,0.438,165,1428,4939,9,401,3351,3599,1941,8,795,5363,4660,669
580513,"SUFFOLK",2013,"FEMALE","ELEMENTARY",172,24.1,217,30.4,389,54.5,313,0.438,153,1489,4501,10,402,3200,3362,1805,7,760,4810,4123,609
580513,"SUFFOLK",2012,"FEMALE","ELEMENTARY",172,24.1,217,30.4,389,54.5,313,0.438,164,1519,4275,11,454,3142,3284,1717,3,749,4985,4359,1026
580513,"SUFFOLK",2015,"FEMALE","ELEMENTARY",172,24.1,217,30.4,389,54.5,313,0.438,177,1380,5089,6,359,3357,3664,1920,10,799,5538,5061,474
580513,"SUFFOLK",2016,"MALE","ELEMENTARY",155,20.1,260,33.6,415,53.7,350,0.453,160,1295,5391,5,357,3451,3773,2178,16,869,5787,5132,618
580513,"SUFFOLK",2014,"MALE","ELEMENTARY",155,20.1,260,33.6,415,53.7,350,0.453,165,1428,4939,9,401,3351,3599,1941,8,795,5363,4660,669
580513,"SUFFOLK",2013,"MALE","ELEMENTARY",155,20.1,260,33.6,415,53.7,350,0.453,153,1489,4501,10,402,3200,3362,1805,7,760,4810,4123,609
580513,"SUFFOLK",2012,"MALE","ELEMENTARY",155,20.1,260,33.6,415,53.7,350,0.453,164,1519,4275,11,454,3142,3284,1717,3,749,4985,4359,1026
580513,"SUFFOLK",2015,"MALE","ELEMENTARY",155,20.1,260,33.6,415,53.7,350,0.453,177,1380,5089,6,359,3357,3664,1920,10,799,5538,5061,474
580513,"SUFFOLK",2016,"FEMALE","MIDDLE/HIGH",78,23.4,89,26.7,167,50.2,161,0.483,160,1295,5391,5,357,3451,3773,2178,16,869,5787,5132,618
580513,"SUFFOLK",2014,"FEMALE","MIDDLE/HIGH",78,23.4,89,26.7,167,50.2,161,0.483,165,1428,4939,9,401,3351,3599,1941,8,795,5363,4660,669
580513,"SUFFOLK",2013,"FEMALE","MIDDLE/HIGH",78,23.4,89,26.7,167,50.2,161,0.483,153,1489,4501,10,402,3200,3362,1805,7,760,4810,4123,609
580513,"SUFFOLK",2012,"FEMALE","MIDDLE/HIGH",78,23.4,89,26.7,167,50.2,161,0.483,164,1519,4275,11,454,3142,3284,1717,3,749,4985,4359,1026
580513,"SUFFOLK",2015,"FEMALE","MIDDLE/HIGH",78,23.4,89,26.7,167,50.2,161,0.483,177,1380,5089,6,359,3357,3664,1920,10,799,5538,5061,474
580513,"SUFFOLK",2016,"MALE","MIDDLE/HIGH",69,19.7,116,33.1,185,52.9,160,0.457,160,1295,5391,5,357,3451,3773,2178,16,869,5787,5132,618
580513,"SUFFOLK",2014,"MALE","MIDDLE/HIGH",69,19.7,116,33.1,185,52.9,160,0.457,165,1428,4939,9,401,3351,3599,1941,8,795,5363,4660,669
580513,"SUFFOLK",2013,"MALE","MIDDLE/HIGH",69,19.7,116,33.1,185,52.9,160,0.457,153,1489,4501,10,402,3200,3362,1805,7,760,4810,4123,609
580513,"SUFFOLK",2012,"MALE","MIDDLE/HIGH",69,19.7,116,33.1,185,52.9,160,0.457,164,1519,4275,11,454,3142,3284,1717,3,749,4985,4359,1026
580513,"SUFFOLK",2015,"MALE","MIDDLE/HIGH",69,19.7,116,33.1,185,52.9,160,0.457,177,1380,5089,6,359,3357,3664,1920,10,799,5538,5061,474
580902,"SUFFOLK",2017,"FEMALE","ELEMENTARY",9,16.7,10,18.5,19,35.2,35,0.648,31,33,445,1,1221,823,980,130,72,245,620,478,69
580902,"SUFFOLK",2012,"FEMALE","ELEMENTARY",9,16.7,10,18.5,19,35.2,35,0.648,30,35,308,2,1405,864,978,68,62,193,384,276,90
580902,"SUFFOLK",2014,"FEMALE","ELEMENTARY",9,16.7,10,18.5,19,35.2,35,0.648,28,43,378,1,1318,864,982,98,78,211,512,362,85
580902,"SUFFOLK",2013,"FEMALE","ELEMENTARY",9,16.7,10,18.5,19,35.2,35,0.648,24,47,336,1,1353,860,970,86,69,194,412,291,93
580902,"SUFFOLK",2015,"FEMALE","ELEMENTARY",9,16.7,10,18.5,19,35.2,35,0.648,38,31,383,1,1255,820,969,108,81,212,542,446,67
580902,"SUFFOLK",2016,"FEMALE","ELEMENTARY",9,16.7,10,18.5,19,35.2,35,0.648,29,32,401,1,1227,802,966,114,78,238,566,456,72
580902,"SUFFOLK",2017,"MALE","ELEMENTARY",6,7.1,23,27.4,29,34.5,55,0.655,31,33,445,1,1221,823,980,130,72,245,620,478,69
580902,"SUFFOLK",2012,"MALE","ELEMENTARY",6,7.1,23,27.4,29,34.5,55,0.655,30,35,308,2,1405,864,978,68,62,193,384,276,90
580902,"SUFFOLK",2014,"MALE","ELEMENTARY",6,7.1,23,27.4,29,34.5,55,0.655,28,43,378,1,1318,864,982,98,78,211,512,362,85
580902,"SUFFOLK",2013,"MALE","ELEMENTARY",6,7.1,23,27.4,29,34.5,55,0.655,24,47,336,1,1353,860,970,86,69,194,412,291,93
580902,"SUFFOLK",2015,"MALE","ELEMENTARY",6,7.1,23,27.4,29,34.5,55,0.655,38,31,383,1,1255,820,969,108,81,212,542,446,67
580902,"SUFFOLK",2016,"MALE","ELEMENTARY",6,7.1,23,27.4,29,34.5,55,0.655,29,32,401,1,1227,802,966,114,78,238,566,456,72
580902,"SUFFOLK",2017,"FEMALE","MIDDLE/HIGH",30,16.9,14,7.9,44,24.7,134,0.753,31,33,445,1,1221,823,980,130,72,245,620,478,69
580902,"SUFFOLK",2012,"FEMALE","MIDDLE/HIGH",30,16.9,14,7.9,44,24.7,134,0.753,30,35,308,2,1405,864,978,68,62,193,384,276,90
580902,"SUFFOLK",2014,"FEMALE","MIDDLE/HIGH",30,16.9,14,7.9,44,24.7,134,0.753,28,43,378,1,1318,864,982,98,78,211,512,362,85
580902,"SUFFOLK",2013,"FEMALE","MIDDLE/HIGH",30,16.9,14,7.9,44,24.7,134,0.753,24,47,336,1,1353,860,970,86,69,194,412,291,93
580902,"SUFFOLK",2015,"FEMALE","MIDDLE/HIGH",30,16.9,14,7.9,44,24.7,134,0.753,38,31,383,1,1255,820,969,108,81,212,542,446,67
580902,"SUFFOLK",2016,"FEMALE","MIDDLE/HIGH",30,16.9,14,7.9,44,24.7,134,0.753,29,32,401,1,1227,802,966,114,78,238,566,456,72
580902,"SUFFOLK",2017,"MALE","MIDDLE/HIGH",30,16.2,31,16.8,61,33,124,0.67,31,33,445,1,1221,823,980,130,72,245,620,478,69
580902,"SUFFOLK",2012,"MALE","MIDDLE/HIGH",30,16.2,31,16.8,61,33,124,0.67,30,35,308,2,1405,864,978,68,62,193,384,276,90
580902,"SUFFOLK",2014,"MALE","MIDDLE/HIGH",30,16.2,31,16.8,61,33,124,0.67,28,43,378,1,1318,864,982,98,78,211,512,362,85
580902,"SUFFOLK",2013,"MALE","MIDDLE/HIGH",30,16.2,31,16.8,61,33,124,0.67,24,47,336,1,1353,860,970,86,69,194,412,291,93
580902,"SUFFOLK",2015,"MALE","MIDDLE/HIGH",30,16.2,31,16.8,61,33,124,0.67,38,31,383,1,1255,820,969,108,81,212,542,446,67
580902,"SUFFOLK",2016,"MALE","MIDDLE/HIGH",30,16.2,31,16.8,61,33,124,0.67,29,32,401,1,1227,802,966,114,78,238,566,456,72
580905,"SUFFOLK",2014,"FEMALE","ELEMENTARY",43,22.4,37,19.3,80,41.7,112,0.583,19,28,1127,3,954,1002,1145,425,16,240,1119,777,179
580905,"SUFFOLK",2012,"FEMALE","ELEMENTARY",43,22.4,37,19.3,80,41.7,112,0.583,14,29,971,4,998,959,1070,333,13,250,818,556,204
580905,"SUFFOLK",2015,"FEMALE","ELEMENTARY",43,22.4,37,19.3,80,41.7,112,0.583,19,20,1131,4,899,993,1098,437,18,240,1226,983,184
580905,"SUFFOLK",2017,"FEMALE","ELEMENTARY",43,22.4,37,19.3,80,41.7,112,0.583,19,18,1184,4,858,1002,1099,504,18,261,1257,970,176
580905,"SUFFOLK",2016,"FEMALE","ELEMENTARY",43,22.4,37,19.3,80,41.7,112,0.583,20,21,1149,4,865,972,1105,466,18,251,1268,1043,171
580905,"SUFFOLK",2013,"FEMALE","ELEMENTARY",43,22.4,37,19.3,80,41.7,112,0.583,18,28,1037,3,965,982,1082,349,13,239,927,507,155
580905,"SUFFOLK",2014,"MALE","ELEMENTARY",53,22.8,45,19.4,98,42.2,134,0.578,19,28,1127,3,954,1002,1145,425,16,240,1119,777,179
580905,"SUFFOLK",2012,"MALE","ELEMENTARY",53,22.8,45,19.4,98,42.2,134,0.578,14,29,971,4,998,959,1070,333,13,250,818,556,204
580905,"SUFFOLK",2015,"MALE","ELEMENTARY",53,22.8,45,19.4,98,42.2,134,0.578,19,20,1131,4,899,993,1098,437,18,240,1226,983,184
580905,"SUFFOLK",2017,"MALE","ELEMENTARY",53,22.8,45,19.4,98,42.2,134,0.578,19,18,1184,4,858,1002,1099,504,18,261,1257,970,176
580905,"SUFFOLK",2016,"MALE","ELEMENTARY",53,22.8,45,19.4,98,42.2,134,0.578,20,21,1149,4,865,972,1105,466,18,251,1268,1043,171
580905,"SUFFOLK",2013,"MALE","ELEMENTARY",53,22.8,45,19.4,98,42.2,134,0.578,18,28,1037,3,965,982,1082,349,13,239,927,507,155
580905,"SUFFOLK",2014,"FEMALE","MIDDLE/HIGH",30,24.6,22,18,52,42.6,70,0.574,19,28,1127,3,954,1002,1145,425,16,240,1119,777,179
580905,"SUFFOLK",2012,"FEMALE","MIDDLE/HIGH",30,24.6,22,18,52,42.6,70,0.574,14,29,971,4,998,959,1070,333,13,250,818,556,204
580905,"SUFFOLK",2015,"FEMALE","MIDDLE/HIGH",30,24.6,22,18,52,42.6,70,0.574,19,20,1131,4,899,993,1098,437,18,240,1226,983,184
580905,"SUFFOLK",2017,"FEMALE","MIDDLE/HIGH",30,24.6,22,18,52,42.6,70,0.574,19,18,1184,4,858,1002,1099,504,18,261,1257,970,176
580905,"SUFFOLK",2016,"FEMALE","MIDDLE/HIGH",30,24.6,22,18,52,42.6,70,0.574,20,21,1149,4,865,972,1105,466,18,251,1268,1043,171
580905,"SUFFOLK",2013,"FEMALE","MIDDLE/HIGH",30,24.6,22,18,52,42.6,70,0.574,18,28,1037,3,965,982,1082,349,13,239,927,507,155
580905,"SUFFOLK",2014,"MALE","MIDDLE/HIGH",16,12.8,35,28,51,40.8,69,0.552,19,28,1127,3,954,1002,1145,425,16,240,1119,777,179
580905,"SUFFOLK",2012,"MALE","MIDDLE/HIGH",16,12.8,35,28,51,40.8,69,0.552,14,29,971,4,998,959,1070,333,13,250,818,556,204
580905,"SUFFOLK",2015,"MALE","MIDDLE/HIGH",16,12.8,35,28,51,40.8,69,0.552,19,20,1131,4,899,993,1098,437,18,240,1226,983,184
580905,"SUFFOLK",2017,"MALE","MIDDLE/HIGH",16,12.8,35,28,51,40.8,69,0.552,19,18,1184,4,858,1002,1099,504,18,261,1257,970,176
580905,"SUFFOLK",2016,"MALE","MIDDLE/HIGH",16,12.8,35,28,51,40.8,69,0.552,20,21,1149,4,865,972,1105,466,18,251,1268,1043,171
580905,"SUFFOLK",2013,"MALE","MIDDLE/HIGH",16,12.8,35,28,51,40.8,69,0.552,18,28,1037,3,965,982,1082,349,13,239,927,507,155
580906,"SUFFOLK",2017,"FEMALE","ELEMENTARY",59,33.5,7,4,66,37.5,110,0.625,33,49,649,119,770,762,876,304,18,264,780,666,86
580906,"SUFFOLK",2016,"FEMALE","ELEMENTARY",59,33.5,7,4,66,37.5,110,0.625,39,69,628,107,792,753,883,264,1,263,716,625,91
580906,"SUFFOLK",2014,"FEMALE","ELEMENTARY",59,33.5,7,4,66,37.5,110,0.625,38,77,515,111,784,700,825,203,0,247,632,533,99
580906,"SUFFOLK",2013,"FEMALE","ELEMENTARY",59,33.5,7,4,66,37.5,110,0.625,49,69,472,124,821,711,825,191,1,235,575,448,127
580906,"SUFFOLK",2012,"FEMALE","ELEMENTARY",59,33.5,7,4,66,37.5,110,0.625,49,82,430,137,844,725,817,176,0,217,511,420,128
580906,"SUFFOLK",2015,"FEMALE","ELEMENTARY",59,33.5,7,4,66,37.5,110,0.625,37,78,568,112,784,725,854,211,0,271,655,573,81
580906,"SUFFOLK",2017,"MALE","ELEMENTARY",59,32.1,26,14.1,85,46.2,92,0.5,33,49,649,119,770,762,876,304,18,264,780,666,86
580906,"SUFFOLK",2016,"MALE","ELEMENTARY",59,32.1,26,14.1,85,46.2,92,0.5,39,69,628,107,792,753,883,264,1,263,716,625,91
580906,"SUFFOLK",2014,"MALE","ELEMENTARY",59,32.1,26,14.1,85,46.2,92,0.5,38,77,515,111,784,700,825,203,0,247,632,533,99
580906,"SUFFOLK",2013,"MALE","ELEMENTARY",59,32.1,26,14.1,85,46.2,92,0.5,49,69,472,124,821,711,825,191,1,235,575,448,127
580906,"SUFFOLK",2012,"MALE","ELEMENTARY",59,32.1,26,14.1,85,46.2,92,0.5,49,82,430,137,844,725,817,176,0,217,511,420,128
580906,"SUFFOLK",2015,"MALE","ELEMENTARY",59,32.1,26,14.1,85,46.2,92,0.5,37,78,568,112,784,725,854,211,0,271,655,573,81
580906,"SUFFOLK",2017,"FEMALE","MIDDLE/HIGH",19,16.4,9,7.8,28,24.1,88,0.759,33,49,649,119,770,762,876,304,18,264,780,666,86
580906,"SUFFOLK",2016,"FEMALE","MIDDLE/HIGH",19,16.4,9,7.8,28,24.1,88,0.759,39,69,628,107,792,753,883,264,1,263,716,625,91
580906,"SUFFOLK",2014,"FEMALE","MIDDLE/HIGH",19,16.4,9,7.8,28,24.1,88,0.759,38,77,515,111,784,700,825,203,0,247,632,533,99
580906,"SUFFOLK",2013,"FEMALE","MIDDLE/HIGH",19,16.4,9,7.8,28,24.1,88,0.759,49,69,472,124,821,711,825,191,1,235,575,448,127
580906,"SUFFOLK",2012,"FEMALE","MIDDLE/HIGH",19,16.4,9,7.8,28,24.1,88,0.759,49,82,430,137,844,725,817,176,0,217,511,420,128
580906,"SUFFOLK",2015,"FEMALE","MIDDLE/HIGH",19,16.4,9,7.8,28,24.1,88,0.759,37,78,568,112,784,725,854,211,0,271,655,573,81
580906,"SUFFOLK",2017,"MALE","MIDDLE/HIGH",34,26.2,23,17.7,57,43.8,73,0.562,33,49,649,119,770,762,876,304,18,264,780,666,86
580906,"SUFFOLK",2016,"MALE","MIDDLE/HIGH",34,26.2,23,17.7,57,43.8,73,0.562,39,69,628,107,792,753,883,264,1,263,716,625,91
580906,"SUFFOLK",2014,"MALE","MIDDLE/HIGH",34,26.2,23,17.7,57,43.8,73,0.562,38,77,515,111,784,700,825,203,0,247,632,533,99
580906,"SUFFOLK",2013,"MALE","MIDDLE/HIGH",34,26.2,23,17.7,57,43.8,73,0.562,49,69,472,124,821,711,825,191,1,235,575,448,127
580906,"SUFFOLK",2012,"MALE","MIDDLE/HIGH",34,26.2,23,17.7,57,43.8,73,0.562,49,82,430,137,844,725,817,176,0,217,511,420,128
580906,"SUFFOLK",2015,"MALE","MIDDLE/HIGH",34,26.2,23,17.7,57,43.8,73,0.562,37,78,568,112,784,725,854,211,0,271,655,573,81
580909,"SUFFOLK",2014,"FEMALE","ELEMENTARY",6,19.4,5,16.1,11,35.5,20,0.645,1,43,57,0,41,68,78,20,4,25,88,54,21
580909,"SUFFOLK",2015,"FEMALE","ELEMENTARY",6,19.4,5,16.1,11,35.5,20,0.645,1,49,71,0,52,90,92,31,9,38,112,93,14
580909,"SUFFOLK",2016,"FEMALE","ELEMENTARY",6,19.4,5,16.1,11,35.5,20,0.645,1,50,79,0,47,94,97,1,14,36,124,103,17
580909,"SUFFOLK",2012,"FEMALE","ELEMENTARY",6,19.4,5,16.1,11,35.5,20,0.645,1,42,51,1,38,68,70,16,5,20,68,47,26
580909,"SUFFOLK",2013,"FEMALE","ELEMENTARY",6,19.4,5,16.1,11,35.5,20,0.645,1,49,47,0,36,66,72,18,5,21,77,56,20
580912,"SUFFOLK",2017,"FEMALE","ELEMENTARY",46,16,28,9.7,74,25.7,207,0.719,46,63,252,1,3026,1679,1748,64,39,571,690,589,48
580912,"SUFFOLK",2016,"FEMALE","ELEMENTARY",46,16,28,9.7,74,25.7,207,0.719,40,64,230,1,3099,1707,1759,53,32,595,680,544,54
580912,"SUFFOLK",2015,"FEMALE","ELEMENTARY",46,16,28,9.7,74,25.7,207,0.719,42,55,206,4,3195,1741,1784,41,23,584,606,420,71
580912,"SUFFOLK",2013,"FEMALE","ELEMENTARY",46,16,28,9.7,74,25.7,207,0.719,41,60,155,2,3393,1779,1884,38,12,545,477,324,100
580912,"SUFFOLK",2014,"FEMALE","ELEMENTARY",46,16,28,9.7,74,25.7,207,0.719,43,61,173,4,3313,1789,1822,37,17,565,569,343,95
580912,"SUFFOLK",2012,"FEMALE","ELEMENTARY",46,16,28,9.7,74,25.7,207,0.719,47,57,156,4,3480,1829,1921,45,6,515,487,338,78
